id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
646318730948844819,Lovely En-suite Room 15 mins walk to City Centre,463575026,Sarah,,Dublin City,53.32607,-6.25884,Private room,,1,143,2025-01-19,3.95,1,0,30,
646789258157651088,"Riverside private, separate space",57432707,Barbara,,South Dublin,53.29404,-6.28849,Private room,,2,13,2023-06-25,0.36,1,0,0,
646985497193806192,Beautiful 1 bedroom guest house,444005681,Kerrie,,South Dublin,53.30946,-6.36395,Entire home/apt,99,2,91,2025-06-08,2.50,1,19,29,
647092272343131188,Single Bed Bedroom,422553024,Asile,,Dublin City,53.39536,-6.27753,Private room,41,1,124,2025-05-28,3.44,2,76,35,
647206437611440264,Homely Room in County Dublin!,463695641,Marcin Rafał,,South Dublin,53.34516,-6.47554,Private room,54,1,78,2025-06-02,2.15,1,53,17,
647624188522141179,Beautiful home by the sea in Portmarnock,138315478,Rachel,,Fingal,53.41673502914447,-6.148970602301949,Entire home/apt,,2,10,2023-09-17,0.39,1,0,0,
647650202940980625,Purty Loft **Lovely 2-bedroom close to transport**,463846305,Mark,,Dn Laoghaire-Rathdown,53.29533,-6.14932,Entire home/apt,246,2,144,2025-03-18,4.07,1,89,24,
647785955023968162,Classic Georgian in the heart of Dublin,20787598,Simon,,Dublin City,53.32778,-6.25731,Entire home/apt,995,5,4,2024-08-24,0.13,1,25,1,
647789868212782944,Private King Room in Dublin 5,23158451,Bryan,,Dublin City,53.38742,-6.1712,Private room,200,1,0,,,1,178,0,
647841160817141953,Cozy & Safe Private Room (New Location),463910904,Ana,,Dublin City,53.35148,-6.2507,Private room,,2,27,2025-02-02,0.79,2,0,9,
648481322903302157,Double room + private bathroom in a shared apt,464022330,Valentina,,Fingal,53.40573283217455,-6.251129020272843,Private room,63,1,284,2025-05-22,7.85,1,25,64,
648656572585465033,"Modern, Stylish & Private Room in Central Dublin.",403801975,Angel,,Dublin City,53.33962,-6.27396,Private room,81,1,196,2025-06-09,5.39,2,329,57,
649700408190599979,Designer Apartment w/balcony in the IFSC,45610787,Diego,,Dublin City,53.351237,-6.248281,Entire home/apt,231,2,148,2025-05-29,4.11,7,66,28,
649827523956007661,"Oasis in Heart of Ballsbridge 
Direct from airport",22599226,Andrew,,Dublin City,53.329165428411066,-6.231899410486221,Entire home/apt,158,2,87,2025-06-09,3.52,2,128,40,
650023568136777321,Large 4 bedroom home with own driveway,464441235,Peter,,Dn Laoghaire-Rathdown,53.3014,-6.26614,Entire home/apt,230,4,14,2024-07-09,0.40,1,3,3,
650073560906745823,Cosy double bedroom with breakfast,464431151,Joan,,Dublin City,53.3885503,-6.2317177,Private room,95,2,130,2025-05-26,3.57,1,320,31,
650516550058943676,Dublin city centre 1 bed garden apartment,33549307,Richard,,Dublin City,53.3336692,-6.2667687,Entire home/apt,,1,34,2024-09-15,0.94,1,0,13,
650764945194439547,Modern Urban Home,453064418,Rumen,,Dublin City,53.358772134340995,-6.259110861376955,Private room,93,2,20,2025-05-30,0.57,1,46,5,
651183933030244113,*STYLISH 1 BED MEZZANINE APT IN GEORGIAN BUILDING*,31284582,Paul,,Dublin City,53.35507,-6.25926,Entire home/apt,,14,12,2023-12-30,0.34,81,0,0,
651217938258418886,*COSY 2BED APARTMENT*FAST WIFI*&TV*TRENDY RANELAGH,31284582,Paul,,Dublin City,53.3269,-6.25241,Entire home/apt,,14,16,2024-02-14,0.45,81,0,0,
651280219547823237,3 Large Rooms in a Superb  House,47761255,Elena And Owen,,Dn Laoghaire-Rathdown,53.28633,-6.20078,Private room,,4,4,2022-08-20,0.11,2,0,0,
651385759023560761,Lovely 3 bedroom condo in Temple Bar,177833932,Anna,,Dublin City,53.34473,-6.26841,Entire home/apt,419,4,110,2025-05-24,3.04,213,123,30,
651888041264607055,Traditional LGBT+ safe space in city centre Room 1,464678156,Barbara,,Dublin City,53.34707,-6.27791,Private room,69,2,83,2025-06-05,2.40,3,25,27,
652184594378651558,Cosy home at the foothills of the Dublin mountains,156454498,Niall,,South Dublin,53.2691266,-6.3366523,Entire home/apt,400,1,0,,,1,83,0,
652617319258222469,Chic Riverside 1 bedroom Condo in Temple Bar,177833932,Anna,,Dublin City,53.34597,-6.26194,Entire home/apt,250,3,12,2024-12-09,0.34,213,12,1,
652984807058036512,East Wall,444845682,Alper,,Dublin City,53.35333079999999,-6.2302233,Private room,,2,12,2024-09-15,0.41,1,0,3,
653322647346548775,Liffey View Suite,465144886,Aidan,,Dublin City,53.34820690476694,-6.256320923566818,Private room,160,1,52,2025-05-20,1.44,13,282,4,
653333026110086799,Bright 2-bed apt in South Dublin 14 day minimum,465147052,David,,South Dublin,53.29388,-6.27971,Entire home/apt,120,14,4,2023-06-28,0.12,1,283,0,
653356001428965806,City Centre Skyline - Private Room,465144886,Aidan,,Dublin City,53.3482413,-6.256344400000001,Private room,228,1,45,2025-04-20,1.24,13,247,3,
653966319326458753,Perfect base for Dublin stay.,31913178,Laura,,Dublin City,53.3186433,-6.2980661,Entire home/apt,,2,28,2025-03-16,1.16,1,0,8,
653982646227766189,City Centre Snug - Private Room,465144886,Aidan,,Dublin City,53.3482413,-6.256344400000001,Private room,190,1,37,2025-03-23,1.06,13,286,11,
654163460086776418,Chic City Centre Condo 1 bedroom,177833932,Anna,,Dublin City,53.34228,-6.26477,Entire home/apt,172,4,51,2025-05-29,1.41,213,77,15,
654171899351694446,Large 2 bedroom Duplex apartment Dublin centre,177833932,Anna,,Dublin City,53.34262,-6.26714,Entire home/apt,302,4,54,2025-04-27,1.52,213,132,33,
654188603416846038,Stylish 2 bed bungalow in Stoneybatter,66611476,Darragh,,Dublin City,53.3534473,-6.2931865,Entire home/apt,200,2,7,2025-06-08,1.07,1,8,7,
654198104748087367,2 bed Apartment in City Centre,465362533,V.,,Dublin City,53.35221,-6.25774,Entire home/apt,186,3,52,2024-06-30,1.49,1,39,1,
654371794791083000,Baby friendly 2 bedroom + office in city centre,122333415,Anca,,Dublin City,53.32558,-6.27557,Entire home/apt,250,10,2,2024-09-10,0.17,1,178,2,
654375104227043064,Cheerful 3 single bedroom with private ensuite,112817106,Elena,,Fingal,53.4012,-6.38367,Private room,,2,85,2024-12-01,2.35,2,0,19,
654669663174987958,"Self contained 2-bedroom sleeps 5.
2.5km to center",465433681,Peter,,Dublin City,53.34302,-6.3172,Entire home/apt,,1,66,2025-05-27,1.84,5,0,11,
654807014221354957,Lovely 1 bedroom Dublin 8,458155727,Kunal,,Dublin City,53.34888,-6.29965,Private room,68,2,96,2025-05-25,2.74,2,2,23,
655048337521995043,Spacious 2-bed apartment with private parking.,3999232,Matty,,Dublin City,53.37033,-6.25215,Entire home/apt,,2,28,2024-06-27,0.78,1,1,2,
655080187341556649,New Studio Apartment Glasnevin,75509227,Louise,,Dublin City,53.39726630627802,-6.282707745367114,Entire home/apt,48,30,1,2025-02-28,0.28,2,294,1,
655127547548699444,4/5 bed family home - walk to City & Sandymount,33640093,Conor,,Dublin City,53.33829,-6.23084,Entire home/apt,,6,2,2022-07-20,0.06,1,0,0,
655471745375128536,Northside 1bed apt 2rd floor WIif+Kitchen+Netflix,465665833,Diogo,,Dublin City,53.35378,-6.26234,Entire home/apt,119,1,300,2025-05-28,8.36,5,97,82,
655471784766200995,Northside 2bed apt 1st flr +Kitchen+Wifi+Netflix,465665833,Diogo,,Dublin City,53.35242,-6.26065,Entire home/apt,206,1,303,2025-05-27,8.49,5,95,82,
655884344349412796,Luxury Georgian 1 bed condo Dublin 2,177833932,Anna,,Dublin City,53.33555,-6.25675,Entire home/apt,150,14,2,2022-10-22,0.06,213,60,0,
656266766927053752,Cosy 2BED  Apartment Super location,31284582,Paul,,Dublin City,53.3560315,-6.260879099999999,Entire home/apt,,14,5,2024-01-31,0.14,81,0,0,
656286532113859236,Spacious 2BED APT Citycentre Location FAST WIFI,31284582,Paul,,Dublin City,53.35021889999999,-6.2697543,Entire home/apt,,14,26,2024-09-26,0.76,81,0,11,
656468929991993332,Double bedroom availble in semi detached house .,6934588,Brian,,South Dublin,53.2869381,-6.278760999999999,Private room,100,1,7,2023-09-14,0.21,1,87,0,
657230621754455661,Family home in the heart of Dublin,67873176,Richard,,Dublin City,53.32073,-6.27168,Entire home/apt,,4,7,2024-07-26,0.20,1,0,2,
657252527051226187,Unique Beach House in North Co Dublin,198008031,Niamh,,Fingal,53.52805,-6.08802,Entire home/apt,129,4,35,2025-04-13,1.26,1,166,8,
657493427905921279,2-bedroom town house w/ private bathroom + garden,5580678,Lex,,Dublin City,53.33364,-6.2662,Private room,270,5,31,2025-05-11,0.89,5,252,16,
657895804641519272,Big Flat near Guinness/Jameson,426373551,Nadia,,Dublin City,53.34813,-6.28395,Entire home/apt,496,2,1,2025-06-08,1,3,20,1,
658015469157608799,Charming Victorian 4 bedroom house in Dublin 6,3744064,Dee,,Dublin City,53.32611,-6.2516,Entire home/apt,500,14,3,2023-08-13,0.09,1,173,0,
658342917580733500,Lovely Northside Studio 2rd flr wifi+netflix,465665833,Diogo,,Dublin City,53.35402,-6.26093,Entire home/apt,109,1,285,2025-05-28,7.92,5,111,51,
658346706026078760,Northside 2 bed apt 3rd flr WIFI+Kitchen+Netflix,465665833,Diogo,,Dublin City,53.35398,-6.26053,Entire home/apt,202,1,271,2025-05-28,7.57,5,108,76,
658570085714473709,Relaxing 1-bedroom home.,313053277,Cormac,,Dn Laoghaire-Rathdown,53.30017,-6.2527,Entire home/apt,130,4,2,2022-11-07,0.06,1,277,0,
658607132548779239,Idyllic City Suite - Private Room,465144886,Aidan,,Dublin City,53.3494,-6.25577,Private room,175,1,34,2024-08-25,0.98,13,274,3,
658617626519355969,1 bedroom in my lovely home,15730788,Katja,,Dublin City,53.31452,-6.24331,Private room,,1,6,2023-08-25,0.18,3,0,0,
658700977394802840,The Hunt by Dublin At Home,162402361,Ian,,Dn Laoghaire-Rathdown,53.24205,-6.14297,Entire home/apt,145,35,4,2025-05-15,0.28,84,328,1,
658707034487984010,Top Floor Apartment Rathmines,69683252,Daniel And G,,Dublin City,53.31848,-6.27106,Entire home/apt,,3,3,2025-04-23,0.18,30,0,1,
659094002359778290,"Gorgeous seaside Family home in Sutton, Dublin",157032,Emma,,Fingal,53.39046379448359,-6.1196425929665565,Entire home/apt,328,5,3,2022-11-04,0.09,1,216,0,
659248318428590933,Silicon Dock Triplex Suite,456776147,Renata,,Dublin City,53.34106,-6.23343,Entire home/apt,225,14,2,2024-06-16,0.14,4,79,1,
659252004019092182,The Hunt by Dublin At Home,162402361,Ian,,Dn Laoghaire-Rathdown,53.24205,-6.14297,Entire home/apt,145,35,6,2024-03-04,0.22,84,355,0,
659252365527135727,The Hunt by Dublin At Home,162402361,Ian,,Dn Laoghaire-Rathdown,53.24205,-6.14297,Entire home/apt,145,35,3,2024-01-02,0.11,84,360,0,
659252950201300910,The Hunt by Dublin At Home,162402361,Ian,,Dn Laoghaire-Rathdown,53.24205,-6.14297,Entire home/apt,,35,6,2025-03-12,0.24,84,322,2,
659256638480655680,Ideal family home with plenty of space.,63458836,Stephen,,Fingal,53.54746425817445,-6.08320704803458,Entire home/apt,300,5,2,2022-08-25,0.06,1,310,0,
659260855818533310,The Hunt by Dublin At Home,162402361,Ian,,Dn Laoghaire-Rathdown,53.23992,-6.14424,Entire home/apt,119,14,2,2025-01-05,0.08,84,319,1,
659261444378507302,The Hunt by Dublin At Home,162402361,Ian,,Dn Laoghaire-Rathdown,53.23992,-6.14424,Entire home/apt,119,14,1,2023-05-20,0.04,84,337,0,
659261645355038519,The Hunt One by Dublin At Home,162402361,Ian,,Dn Laoghaire-Rathdown,53.24205,-6.14297,Entire home/apt,119,14,4,2025-05-25,0.16,84,271,1,
659845342651353721,Lovely One Bed Apartment in Hip End of Temple Bar,127984226,Jonothan,,Dublin City,53.3441456,-6.2687302,Entire home/apt,170,14,38,2025-06-02,1.17,18,349,16,
659857814114258876,Beautiful double bedroom/private bathroom.,15862737,Patricia,,Dn Laoghaire-Rathdown,53.27447,-6.09687,Private room,108,2,32,2025-06-02,0.90,1,125,3,
659991633339765013,Lovely 2 bedroom 2WC condo in Dublin 8 (6 pax),3737305,Javier,,Dublin City,53.34199,-6.281,Entire home/apt,279,3,31,2025-06-09,0.87,1,321,10,
660586476724493492,Bright contemporary styled bedroom close to City.,147198782,Aidan,,Dublin City,53.36563,-6.23769,Private room,108,1,135,2025-06-06,3.78,1,40,48,
660860781183706927,"Home in Lucan - comfort, convenience, central.",65626621,Sarah,,South Dublin,53.35831,-6.42768,Entire home/apt,162,7,14,2024-12-30,0.40,1,148,5,
661337327831904482,3 Bed Luxurious Penthouse,54538949,Donal,,Fingal,53.48711,-6.1523,Entire home/apt,,2,22,2023-09-16,0.61,2,361,0,
661597496749737200,"Spacious, quiet and just a few minutes from beach",1150569,Sarah,,Fingal,53.49469,-6.14156,Entire home/apt,324,2,36,2025-06-08,2.48,2,316,25,
662180026223233960,Large bedroom in a Modern House,68474550,Anirudh,,Dublin City,53.39344,-6.27304,Private room,,10,1,2024-05-30,0.08,2,0,0,
662865360686750794,Spacious Top Floor Loft in Dublin City,55590287,David,,Dublin City,53.33866,-6.27523,Entire home/apt,,4,3,2023-07-16,0.12,1,17,0,
662887738060152505,Private Room in modern detached home - Double Bed,245379481,Patsy,,Dn Laoghaire-Rathdown,53.26975,-6.16484,Private room,125,2,3,2022-09-25,0.09,2,270,0,
662952046508939889,Private Room in modern detached home,245379481,Patsy,,Dn Laoghaire-Rathdown,53.26952,-6.16314,Private room,125,2,3,2023-05-21,0.09,2,90,0,
663139884755400386,Superb Location Private Room In Dublin 8 R6,358909901,Chandler,,Dublin City,53.34546,-6.2789828,Private room,85,2,191,2025-05-29,6.30,8,210,77,
663555973542177609,"Cozy 1-bed townhouse, work-from-home, plus parking",12904426,Ogochukwu,,Dublin City,53.31713,-6.29247,Private room,315,2,3,2023-03-19,0.08,1,364,0,
663909303431535313,"Clean & Cosy Room overlooking farm, shared apt",467687525,Janine,,Fingal,53.42625324667146,-6.175579726696014,Private room,80,2,20,2025-05-30,0.58,1,262,5,
664295332493120240,Spacious 3 bed home with a garden,48929854,Valeria,,Dn Laoghaire-Rathdown,53.26238,-6.20229,Entire home/apt,215,3,15,2025-04-22,0.44,1,120,6,
664319297773121836,"Single Private Bedroom, Quiet Area South Dublin",226292284,Elena,,Dn Laoghaire-Rathdown,53.28808,-6.2106,Private room,79,3,9,2025-04-28,0.70,2,260,7,
664382988044391329,Bright and modern 5 bedroom house,11408185,Jules,,South Dublin,53.28657,-6.29299,Entire home/apt,,5,6,2024-08-27,0.17,1,9,2,
664385236165317501,3 Bed House in beautiful coastal town of Dalkey,363833854,Ian,,Dn Laoghaire-Rathdown,53.27711,-6.10914,Entire home/apt,450,3,4,2024-08-10,0.17,1,25,1,
664579154326334062,3- bedroom home,109675442,Daire,,Dn Laoghaire-Rathdown,53.29676,-6.24146,Entire home/apt,239,3,23,2024-11-03,0.66,1,73,6,
664938323852734539,City centre apartment dublin,467730118,Brian,,Dublin City,53.3411288,-6.2746639,Entire home/apt,166,3,132,2025-05-23,3.70,1,221,60,
664973998918344362,Charming 1-bedroom apartment in Dublin City Centre,56456656,Ilka,,Dublin City,53.3482,-6.24435,Entire home/apt,161,2,30,2025-06-10,1.33,1,31,18,
665025512440479699,"Private bedroom available in Swords, Dublin",57845028,Brian,,Fingal,53.46185150906681,-6.234743557870388,Private room,72,2,48,2025-05-26,1.41,5,170,9,
665263745496657582,Central 2 bedroom Condo,177833932,Anna,,Dublin City,53.34699,-6.25555,Entire home/apt,221,4,24,2025-03-31,0.72,213,65,9,
665300218423804895,Dublin city centre 1 bed Distillery Smithfield,177833932,Anna,,Dublin City,53.34848,-6.27138,Entire home/apt,179,4,61,2025-05-17,1.71,213,40,21,
666231427052828150,Prestigious 4 bed in Ballsbridge Dublin 4,124825415,Alan,,Dublin City,53.32837,-6.24098,Entire home/apt,,2,47,2025-01-05,1.96,1,0,16,
666290255424706338,Apartment in Smithfield,5866318,Katie,,Dublin City,53.34976,-6.27908,Entire home/apt,198,2,7,2024-08-11,0.20,1,177,3,
666329259714340321,Lovely Bright 1 Bedroom Condo with Terrace,177833932,Anna,,Dublin City,53.35298,-6.25232,Entire home/apt,187,4,52,2025-03-17,1.55,213,338,10,
666394410653861144,Double bedroom Swords.5min from airport/20min city,9451620,Chris,,Fingal,53.44763,-6.25404,Private room,89,7,71,2025-05-25,1.99,3,268,25,
666472705845722055,Two bedroom apartment 2min away from Aviva Stadium,5332617,Eduardo,,Dublin City,53.34016519388148,-6.232213228940963,Entire home/apt,,4,25,2025-04-21,0.71,1,0,6,
666761979434820254,Cheerful Double Bedroom in Skerries town centre,90089248,Karen,,Fingal,53.57942,-6.10788,Private room,96,1,47,2025-05-21,1.33,3,176,26,
667454854778700737,3 Bedrooms & Living Room in a Charming Home,90089248,Karen,,Fingal,53.57942,-6.10788,Private room,287,1,25,2025-06-01,0.74,3,215,10,
667972897532845641,Delightful Tiny House with stunning Mountain Views,468674703,Lisa,,South Dublin,53.2253,-6.33904,Entire home/apt,101,2,83,2025-05-08,2.34,1,203,18,
668524118031153259,Victorian red-brick - 4 bedroom family home,1190060,Owen,,Dublin City,53.32279,-6.26206,Entire home/apt,,4,4,2025-04-19,0.13,1,3,3,
668557868845010438,1 Bed (B) for Female only |Shared with 3 girls,127935371,Gabriela,,Dublin City,53.35891,-6.28127,Shared room,30,5,39,2025-04-14,1.13,10,138,13,
668625677095616244,1 Bedroom Suite  (Working Station)  with  Lounge,254336768,Shane Yvonne,,Dn Laoghaire-Rathdown,53.23425,-6.1404,Private room,66,4,11,2025-06-06,0.32,1,360,4,
668650077050988878,"20 mins to city train &bus, Cozy room private bath",90400604,Keerati,,Dublin City,53.40302879999999,-6.1574575,Private room,78,1,118,2025-06-07,3.35,1,59,34,
668817094292672299,"Quiet quality home with 2 bed, 2 bath & gardens",53152564,Killian,,Dublin City,53.33911,-6.23353,Entire home/apt,,2,27,2024-06-30,0.77,1,0,1,
668862312119845296,2-bedroom apartment by the sea,237843242,Shane,,Dn Laoghaire-Rathdown,53.29519678132357,-6.151065463415455,Entire home/apt,,2,16,2024-06-23,0.47,1,0,1,
669390012781989172,Nice double room in shared house,23303300,James Joseph,,Dublin City,53.33408,-6.28102,Private room,66,2,21,2025-06-08,0.81,2,71,16,
669620968983907993,"The Curve, Millennium Tower, Dublin 4.",100055574,John,,Dublin City,53.3428882,-6.2370167,Entire home/apt,513,3,60,2024-04-20,1.73,2,167,0,
670357984799215397,Private Bedroom & Bathroom  in shared apartment,21084383,Jan,,Dublin City,53.34403,-6.24035,Private room,,2,23,2024-11-09,0.67,2,0,5,
670775155815742780,"Luxury large stylish 2 bed apt, Sandymount village",33353654,Niamh,,Dublin City,53.33151,-6.21625,Entire home/apt,194,2,209,2025-06-12,6.18,21,142,87,
670902341428869425,"Large Stylish, Bright & Luxurious 2 Bed Apartment",126495480,Daniel,,Dublin City,53.34591637739268,-6.237547734918214,Entire home/apt,271,14,42,2025-06-04,1.26,10,317,23,
670922027717878293,Bright one bed with terrace & Central,177833932,Anna,,Dublin City,53.35282,-6.25234,Entire home/apt,152,4,28,2025-05-26,0.79,213,54,14,
671046483952638811,A place to chill after exploring Dublin city,8205990,Peter,,Dublin City,53.3517,-6.28861,Private room,,1,101,2024-05-06,2.89,1,0,0,
671485922754689983,Central Prime Apartment sleep 5,22091814,Florentina,,Dublin City,53.34766,-6.23405,Entire home/apt,413,3,5,2024-09-27,0.33,9,69,3,
671485985483933923,Cosy Irish Cottages RDS,22091814,Florentina,,Dublin City,53.32921,-6.23214,Entire home/apt,374,2,27,2025-05-21,0.80,9,70,11,
671535460508077847,1 Bedroom Apartment in Convenient Location,37345570,Kieran,,Dublin City,53.34992,-6.25371,Entire home/apt,257,30,107,2025-06-03,3.09,2,180,40,
671588792877795417,Spacious 1-bed home with private parking.,23178155,Oisín,,South Dublin,53.28699,-6.27728,Entire home/apt,119,2,1,2022-08-02,0.03,1,12,0,
671617538743903713,Modern & spacious 2 bedroom city center apartment,242572973,Tim,,Dublin City,53.34398,-6.2387,Entire home/apt,300,2,17,2025-05-25,0.49,1,7,6,
672272843289359068,Lovely 2 Bedroom Apartment- Guinness Storehouse,354368232,Klember,,Dublin City,53.34021344374272,-6.288252142327884,Entire home/apt,259,1,181,2025-06-08,5.18,1,54,44,
672858324446766225,Stylish studio own entrance in Victorian House,173411663,Karina,,Dublin City,53.3648381,-6.1761548,Entire home/apt,126,1,78,2025-06-02,2.22,1,215,24,
673186786666477974,"Spacious en-suite private room, direct city Luas",125887010,Surabhi,,South Dublin,53.2874772,-6.4358968,Private room,89,2,112,2025-03-18,3.18,1,152,34,
673238272300608355,Cheerful private double room,76786610,Sarah,,Dublin City,53.33501282529396,-6.3087353110313416,Private room,135,2,9,2022-11-07,0.26,1,87,0,
